"","id","title","prediction_score"
"172",19326,"Jury Duty",0.25
"173",9344,"Kids",0
"174",9071,"Living in Oblivion",1
"175",8973,"Lord of Illusions",0.583333333333333
"176",15730,"Love & Human Remains",0
"177",47608,"Mad Love",0.8
"178",2293,"Mallrats",0.590909090909091
"179",9070,"Mighty Morphin Power Rangers: The Movie",0
"180",68274,"Moonlight and Valentino",0
"181",48787,"Mute Witness",0.2
"182",34574,"Nadja",0.666666666666667
"183",1642,"The Net",0.0833333333333333
"184",11472,"Nine Months",0.5
"185",36196,"Party Girl",0.75
"186",11980,"The Prophecy",0.166666666666667
"187",58372,"Reckless",0.375
"188",32646,"Safe",0.464285714285714
"189",10533,"The Scarlet Letter",0.166666666666667
"190",56088,"The Show",0
"191",10802,"Showgirls",0.5
"192",10149,"Smoke",0.214285714285714
"193",18402,"Something to Talk About",0
"194",9348,"Species",0.2
"195",139408,"The Stars Fell on Henrietta",-0.5
"196",281,"Strange Days",0.659090909090909
"197",5967,"The Umbrellas of Cherbourg",1.1
"198",79593,"The Tie That Binds",0
"199",47939,"Three Wishes",1.1
"200",36834,"Total Eclipse",0.833333333333333
"201",9090,"To Wong Foo, Thanks for Everything! Julie Newmar",1.8125
"202",3512,"Under Siege 2: Dark Territory",0.5
"203",52856,"Unstrung Heroes",2.5
"204",77350,"Unzipped",0
"205",9560,"A Walk in the Clouds",-0.125
"206",9804,"Waterworld",0.666666666666667
"207",31611,"White Man's Burden",0.833333333333333
"208",65796,"Wild Bill",0
"209",49805,"The Browning Version",0
"210",26258,"Bushwhacked",0
"211",50797,"Burnt by the Sun",2.5
"212",19155,"Before the Rain",0.35
"213",76,"Before Sunrise",0.227272727272727
"214",11017,"Billy Madison",2.5
"215",37141,"The Babysitter",0.25
"216",9382,"Boys on the Side",1.44444444444444
"217",6715,"The Cure",1.5
"218",18256,"Castle Freak",0
"219",22625,"Circle of Friends",1
"220",2292,"Clerks",1
"221",1909,"Don Juan DeMarco",-0.166666666666667
"222",8984,"Disclosure",0
"223",61813,"Dream Man",0
"224",4954,"Drop Zone",-0.3
"225",62488,"Destiny Turns on the Radio",0.75
"226",10531,"Death and the Maiden",0.142857142857143
"227",11929,"Dolores Claiborne",0.325
"228",8467,"Dumb and Dumber",0.19047619047619
"229",10451,"Eat Drink Man Woman",0.5
"230",20156,"Exotica",0.5
"231",18395,"Exit to Eden",-0.0625
"232",522,"Ed Wood",0.630434782608696
"233",397,"French Kiss",0.666666666666667
"234",10525,"Forget Paris",0.916666666666667
"235",27985,"Far from Home: The Adventures of Yellow Dog",0
"236",15789,"A Goofy Movie",0.75
"237",27303,"Hideaway",-1.5
"238",21183,"Fluke",0.75
"239",10954,"Farinelli",0
"240",47867,"Gordy",0
"241",43475,"Gumby: The Movie",0
"242",72031,"The Glass Shield",0
"243",14275,"Hoop Dreams",0.409090909090909
"244",1024,"Heavenly Creatures",0.433333333333333
"245",17207,"Houseguest",0
"246",13701,"Immortal Beloved",0
"247",14819,"Heavyweights",0
"248",32631,"The Hunted",0
"249",11777,"I.Q.",0
"250",628,"Interview with the Vampire",1
"251",87729,"Jefferson in Paris",0.3
"252",18713,"The Jerky Boys",0.666666666666667
"253",6280,"Junior",0
"254",9061,"Just Cause",0.25
"255",37108,"A Kid in King Arthur's Court",0.333333333333333
"256",6071,"Kiss of Death",0.5
"257",11,"Star Wars",0.03125
"258",9587,"Little Women",1
"259",19101,"A Little Princess",0
"260",49980,"Ladybird Ladybird",-0.625
"261",17961,"L'Enfer",0
"262",18183,"Like Water for Chocolate",1.04166666666667
"263",4476,"Legends of the Fall",-0.1
"264",11008,"Major Payne",0
"265",47504,"Little Odessa",0
"266",32325,"Mi Vida Loca",0.272727272727273
"267",43742,"Love Affair",0.5
"268",28313,"Losing Isaiah",0.275
"269",11318,"The Madness of King George",0
"270",3036,"Mary Shelley's Frankenstein",0
"271",40490,"Man of the House",0
"272",24070,"Mixed Nuts",0.75
"273",8986,"Milk Money",0.357142857142857
"274",10510,"Miracle on 34th Street",0.625
"275",17402,"Miami Rhapsody",0
"276",38722,"My Family",0.357142857142857
"277",8438,"Murder in the First",0.318181818181818
"278",11593,"Nobody's Fool",0
"279",1945,"Nell",0
"280",39310,"New Jersey Drive",0
"281",109560,"New York Cop",0
"282",56428,"Beyond Bedlam",1.35714285714286
"283",63105,"Nemesis 2 - Nebula",0.666666666666667
"284",131957,"Nina Takes a Lover",0
"285",241,"Natural Born Killers",0.5
"286",9058,"Only You",0.583333333333333
"287",527,"Once Were Warriors",2.29310344827586
"288",18220,"Poison Ivy II: Lily",0.611111111111111
"289",6950,"Outbreak",0.0625
"290",101,"Leon: The Professional",0.194444444444444
"291",63020,"The Perez Family",0.8
"292",2307,"A Pyromaniac's Love Story",1.5
"293",680,"Pulp Fiction",0.0277777777777778
"294",41478,"Panther",0
"295",25296,"Pushing Hands",0
"296",40156,"Priest",0.958333333333333
"297",11450,"Quiz Show",0.2
"298",30304,"Picture Bride",0.285714285714286
"299",10452,"Queen Margot",0.125
"300",12106,"The Quick and the Dead",0
"301",161495,"Roommates",0.642857142857143
"302",3586,"Prêt-à-Porter",0.777777777777778
"303",110,"Three Colors: Red",2.375
"304",108,"Three Colors: Blue",0.9
"305",109,"Three Colors: White",0.3
"306",159185,"Red Firecracker, Green Firecracker",0
"307",36357,"Rent-a-Kid",0
"308",92769,"Relative Fear",0
"309",28033,"Stuart Saves His Family",0
"310",22586,"The Swan Princess",0
"311",14334,"The Secret of Roan Inish",0
"312",2636,"The Specialist",0.166666666666667
"313",2164,"Stargate",0.0714285714285714
"314",11395,"The Santa Clause",0.666666666666667
"315",278,"The Shawshank Redemption",0.35
"316",9905,"Shallow Grave",0
"317",87078,"Suture",0.214285714285714
"318",12527,"Strawberry and Chocolate",0.5
"319",20306,"Swimming with Sharks",1.5
"320",36614,"The Sum of Us",1.125
"321",27993,"Senior Trip",0
"322",31439,"To Live",0.8
"323",9067,"Tank Girl",0.833333333333333
"324",9059,"Tales from the Crypt: Demon Knight",0.5
"325",193,"Star Trek: Generations",-0.3
"326",25066,"Tales from the Hood",0.818181818181818
"327",46797,"Tom & Viv",0
"328",12122,"Village of the Damned",0
"329",11381,"Tommy Boy",0
"330",32636,"Vanya on 42nd Street",0.75
"331",36141,"The Underneath",0.666666666666667
"332",95963,"The Walking Dead",0
"333",1587,"What's Eating Gilbert Grape",0.333333333333333
"334",9271,"Virtuosity",0.25
"335",2064,"While You Were Sleeping",0.125
"336",19855,"The War",0.166666666666667
"337",60855,"Double Happiness",0.5
"338",236,"Muriel's Wedding",1.42307692307692
"339",48287,"The Baby-Sitters Club",0.416666666666667
"340",3049,"Ace Ventura: Pet Detective",0.125
"341",2759,"The Adventures of Priscilla, Queen of the Desert",0.8125
"342",12635,"Backbeat",0
"343",10497,"Bitter Moon",0.888888888888889
"344",11382,"Bullets Over Broadway",0.375
"345",9331,"Clear and Present Danger",0.423076923076923
"346",10731,"The Client",0.944444444444444
"347",10464,"Corrina, Corrina",0.714285714285714
"348",34152,"Crooklyn",0.5
"349",9495,"The Crow",0
"350",29973,"Cobb",0
"351",888,"The Flintstones",1.6
"352",13,"Forrest Gump",0.157894736842105
"353",712,"Four Weddings and a Funeral",0.823529411764706
"354",16295,"Higher Learning",0.5
"355",48992,"I Like It Like That",0.333333333333333
"356",10879,"I Love Trouble",0
"357",10660,"It Could Happen to You",0
"358",10714,"The Jungle Book",0
"359",41647,"The Wonderful, Horrible Life of Leni Riefenstahl",0
"360",8587,"The Lion King",0
"361",1689,"Little Buddha",0.25
"362",11596,"New Nightmare",0.25
"363",854,"The Mask",0.285714285714286
"364",9359,"Maverick",0.4
"365",23333,"Mrs. Parker and the Vicious Circle",0.666666666666667
"366",36593,"The Naked Gun 33⅓: The Final Insult",0.166666666666667
"367",12280,"The Paper",0.5
"368",2788,"Reality Bites",0.5625
"369",10427,"Red Rock West",0.3
"370",11011,"Ri¢hie Ri¢h",0
"371",49803,"Safe Passage",0.8
"372",8987,"The River Wild",0.0555555555555556
"373",1637,"Speed",0.333333333333333
"374",15128,"Speechless",-0.833333333333333
"375",8831,"Timecop",0.375
"376",36955,"True Lies",0.125
"377",10449,"When a Man Loves a Woman",2.1
"378",10395,"Wolf",0.875
"379",12160,"Wyatt Earp",0.1875
"380",40480,"Bad Company",0.666666666666667
"381",52038,"A Man of No Importance",1.14285714285714
"382",29444,"S.F.W.",0.321428571428571
"383",26352,"A Low Down Dirty Shame",0.666666666666667
"384",39953,"Boys Life: Three Stories of Love, Lust, and Liberation",0
"385",41580,"Colonel Chabert",0
"386",315,"Faster, Pussycat! Kill! Kill!",0.375
"387",22067,"Jason's Lyric",0.125
"388",18242,"The Secret Adventures of Tom Thumb",0
"389",11667,"Street Fighter",0.125
"390",32502,"Coldblooded",0.142857142857143
"391",267188,"Desert Winds",0
"392",28732,"Fall Time",0.5
"393",75555,"The Fear",0.5
"394",42981,"Frank and Ollie",0
"395",278939,"Girl in the Cadillac",0.4
"396",291731,"Homage",-0.375
"397",226229,"Mirage",0
"398",203119,"Open Season",0
"399",172923,"Dos Crímenes",0
"400",316098,"Brother Minister: The Assassination of Malcolm X",0
"401",8011,"Highlander: The Final Dimension",0.5
"402",171857,"Federal Hill",0
"403",2654,"In the Mouth of Madness",0.472222222222222
"404",18069,"8 Seconds",0.375
"405",19092,"Above the Rim",0
"406",2758,"Addams Family Values",1.11111111111111
"407",38129,"Martin Lawrence: You So Crazy",0
"408",10436,"The Age of Innocence",0.666666666666667
"409",13595,"Airheads",0.833333333333333
"410",46094,"The Air Up There",0
"411",9409,"Another Stakeout",0
"412",11853,"Bad Girls",0.166666666666667
"413",16771,"Barcelona",0.5
"414",46924,"Being Human",0
"415",11041,"The Beverly Hillbillies",0.357142857142857
"416",306,"Beverly Hills Cop III",0.152173913043478
"417",14522,"Black Beauty",1.66666666666667
"418",26203,"Blink",0
"419",178,"Blown Away",0.452380952380952
"420",19819,"Blue Chips",0.5
"421",57834,"Blue Sky",0.25
"422",4722,"Body Snatchers",0.272727272727273
"423",18215,"Boxing Helena",0.0909090909090909
"424",1607,"A Bronx Tale",0.5
"425",26391,"Cabin Boy",0
"426",117553,"Calendar Girl",0.375
"427",6075,"Carlito's Way",0.45
"428",11310,"City Slickers II: The Legend of Curly's Gold",0.214285714285714
"429",18658,"Clean Slate",0
"430",9350,"Cliffhanger",0.2
"431",9612,"Coneheads",0.166666666666667
"432",2124,"Color of Night",1.38888888888889
"433",26261,"Cops & Robbersons",0
"434",19176,"The Cowboy Way",0
"435",49299,"Dangerous Game",0.8
"436",11566,"Dave",0.5
"437",9571,"Dazed and Confused",0.222222222222222
"438",9739,"Demolition Man",0.42
"439",24257,"The Endless Summer 2",0
"440",34444,"Even Cowgirls Get the Blues",0
"441",26141,"Fatal Instinct",0.25
"442",10997,"Farewell My Concubine",1.28571428571429
"443",50463,"The Favor",0
"444",10443,"Fearless",0.625
"445",20239,"Fear of a Black Hat",0.125
"446",16297,"With Honors",0
"447",18551,"Flesh and Bone",0.464285714285714
"448",25440,"Widows' Peak",0
"449",9024,"For Love or Money",0.2
"450",37233,"The Firm",0
"451",1634,"Free Willy",0.875
"452",13815,"Fresh",0
"453",5503,"The Fugitive",0.166666666666667
"454",35588,"Geronimo: An American Legend",0
"455",2087,"The Getaway",0
"456",41579,"Getting Even with Dad",0
"457",18620,"Go Fish",1
"458",41006,"A Good Man in Africa",0
"459",4916,"Guilty as Sin",0
"460",2019,"Hard Target",0.125
"461",31642,"Heaven & Earth",0.6
"462",9255,"Hot Shots! Part Deux",0.0833333333333333
"463",26271,"Live Nude Girls",1.33333333333333
"464",10612,"The Englishman Who Went Up a Hill But Came Down a Mountain",0.625
"465",2259,"The House of the Spirits",0
"466",16097,"House Party 3",0
"467",11934,"The Hudsucker Proxy",1.0625
"468",106143,"I'll Do Anything",0
"469",12475,"In the Army Now",1.3
"470",9386,"In the Line of Fire",0.272727272727273
"471",7984,"In the Name of the Father",0.846153846153846
"472",59930,"The Inkwell",0
"473",15765,"What's Love Got to Do with It",0
"474",31643,"Jimmy Hollywood",0
"475",6,"Judgment Night",0.4
"476",329,"Jurassic Park",0
"477",10909,"Kalifornia",0.5
"478",507,"Killing Zoe",0.978260869565217
"479",34024,"King of the Hill",0.0555555555555556
"480",29918,"Lassie",0
"481",9593,"Last Action Hero",0.0555555555555556
"482",42580,"Life With Mikey",0
"483",22317,"Lightning Jack",0.25
"484",1413,"M. Butterfly",0
"485",12121,"Made in America",0.125
"486",2246,"Malice",-0.2
"487",10502,"The Man without a Face",0.416666666666667
"488",10440,"Manhattan Murder Mystery",0.1875
"489",9516,"Menace II Society",0.25
"490",2320,"Executive Decision",0.363636363636364
"491",5879,"In the Realm of the Senses",0.821428571428571
"492",83718,"What Happened Was...",0.25
"493",11971,"Much Ado About Nothing",1.14285714285714
"494",2625,"Mr. Jones",0.75
"495",31911,"Mr. Wonderful",0.8
"496",788,"Mrs. Doubtfire",0.5
"497",21450,"Naked",0
"498",11231,"The Next Karate Kid",0
"499",41588,"The New Age",0.1
"500",10447,"No Escape",0.85
"501",31586,"North",0.833333333333333
"502",9300,"Orlando",1.1875
"503",9559,"A Perfect World",0
"504",9800,"Philadelphia",0.727272727272727
"505",713,"The Piano",1.31818181818182
"506",8291,"Poetic Justice",0
"507",18133,"The Program",0
"508",25557,"The Puppet Masters",0
"509",22588,"Radioland Murders",0.625
"510",10872,"The Ref",0.476190476190476
"511",1245,"The Remains of the Day",-0.15
"512",11858,"Renaissance Man",0.777777777777778
"513",7007,"Rising Sun",0.382352941176471
"514",10467,"The Road to Wellville",0.5
"515",5550,"RoboCop 3",0.642857142857143
"516",8005,"Robin Hood: Men in Tights",0.2
"517",2088,"Romeo Is Bleeding",-0.214285714285714
"518",10412,"Romper Stomper",0.857142857142857
"519",47889,"Ruby in Paradise",1.5
"520",14534,"Rudy",0
"521",56583,"The Saint of Fort Washington",1
"522",41878,"Savage Nights",0
"523",424,"Schindler's List",0.222222222222222
"524",35233,"The Scout",0
"525",14291,"Searching for Bobby Fischer",0.5
"526",103413,"Second Best",1.5
"527",11236,"The Secret Garden",0.3125
"528",11592,"Serial Mom",0.285714285714286
"529",8850,"The Shadow",0.388888888888889
"530",10445,"Shadowlands",0.25
"531",695,"Short Cuts",0.772727272727273
"532",43535,"A Simple Twist of Fate",0
"533",12519,"Sirens",0.357142857142857
"534",23210,"Six Degrees of Separation",0.25
"535",858,"Sleepless in Seattle",1.18421052631579
"536",867,"Sliver",0.555555555555556
"537",78,"Blade Runner",0.318181818181818
"538",13203,"Son in Law",0
"539",10442,"So I Married an Axe Murderer",0.1
"540",11074,"Striking Distance",0.3
"541",33367,"Harem",0
"542",9607,"Super Mario Bros.",0.714285714285714
"543",17585,"Surviving the Game",0
"544",9057,"Terminal Velocity",0
"545",20967,"Thirty Two Short Films About Glenn Gould",0
"546",10635,"Threesome",0.428571428571429
"547",9479,"The Nightmare Before Christmas",0.366666666666667
"548",10057,"The Three Musketeers",2
"549",11969,"Tombstone",-0.125
"550",41590,"Trial by Jury",0
"551",319,"True Romance",-0.272727272727273
"552",26408,"The War Room",0.75
"553",15139,"The Pagemaster",0.166666666666667
"554",161158,"Paris, France",0.375
"555",218473,"The Beans of Egypt, Maine",2.5
"556",85247,"Killer",0.75
"557",11446,"Welcome to the Dollhouse",0.357142857142857
"558",51980,"Germinal",0
"559",24405,"Chasers",0.5
"560",11655,"Cronos",0.0714285714285714
"561",11800,"Naked in New York",1.75
"562",8223,"Kika",2.4
"563",14587,"Bhaji on the Beach",1.33333333333333
"564",31504,"Little Big League",0
"565",41653,"The Slingshot",0.391304347826087
"566",53185,"Wide Eyed and Legless",0
"567",95743,"Foreign Student",0
"568",23637,"Ciao, Professore!",2.5
"569",17600,"Spanking the Monkey",1
"570",10897,"The Little Rascals",1.08333333333333
"571",349394,"À la mode",0.5
"572",21352,"Andre",0
"573",68806,"The Escort",0
"574",37345,"Princess Caraboo",0
"575",32562,"The Celluloid Closet",1.21428571428571
"576",47507,"Café au Lait",0
"577",25403,"Dear Diary",1.5
"578",124304,"I Don't Want to Talk About It",0.5
"579",9066,"The Brady Bunch Movie",0.833333333333333
"580",771,"Home Alone",0.3
"581",251,"Ghost",0.0714285714285714
"582",812,"Aladdin",0.291666666666667
"583",280,"Terminator 2: Judgment Day",0.576923076923077
"584",581,"Dances with Wolves",0
"585",80350,"Tough and Deadly",0.166666666666667
"586",268,"Batman",1
"587",274,"The Silence of the Lambs",0
"588",408,"Snow White and the Seven Dwarfs",0.136363636363636
"589",10020,"Beauty and the Beast",0.25
"590",10895,"Pinocchio",0.176470588235294
"591",114,"Pretty Woman",0.55
"592",41043,"Window to Paris",1.1
"593",576,"The Wild Bunch",0.666666666666667
"594",15477,"Love and a .45",0
"595",59146,"The Wooden Man's Bride",-0.375
"596",124472,"A Great Day in Harlem",2.5
"597",30528,"Bye Bye Love",0
"598",7300,"One Fine Day",0
"599",10824,"Candyman: Farewell to the Flesh",0.125
"600",261246,"Century",1.16666666666667
"601",275,"Fargo",0.153846153846154
"602",25059,"Homeward Bound II: Lost in San Francisco",0
"603",11827,"Heavy Metal",0.142857142857143
"604",8766,"Hellraiser: Bloodline",0.3125
"605",23570,"The Pallbearer",0.75
"606",47333,"Jane Eyre",0
"607",54850,"Loaded",0.625
"608",51242,"Bread and Chocolate",0.416666666666667
"609",10112,"The Aristocats",0.571428571428571
"610",4307,"The Flower of My Secret",0.833333333333333
"611",46029,"Two Much",0
"612",32308,"Ed",0
"613",88893,"Scream of Stone",0
"614",52873,"My Favorite Season",0
"615",123505,"A Modern Affair",0
"616",340210,"Condition Red",0.5
"617",44281,"Halfaouine: Boy of the Terraces",0
"618",28121,"A Thin Line Between Love and Hate",0
"619",12520,"The Last Supper",0.361111111111111
"620",1592,"Primal Fear",0.0833333333333333
"621",166901,"Rude",0
"622",36447,"Carried Away",0.4375
"623",19042,"All Dogs Go to Heaven 2",3
"624",38884,"Land and Freedom",0.25
"625",47449,"Denise Calls Up",0.375
"626",36259,"Theodore Rex",0
"627",41852,"A Family Thing",0
"628",40926,"Frisk",0
"629",9099,"Sgt. Bilko",0.125
"630",2021,"Jack & Sarah",2.3
"631",61752,"Girl 6",0.6
"632",10988,"Diabolique",1.25
"633",11479,"Little Indian, Big City",1.5
"634",398959,"Roula",0
"635",287305,"Peanuts – Die Bank zahlt alles",0
"636",339428,"Happy Weekend",1.625
"637",12652,"Nelly and Monsieur Arnaud",0.75
"638",10684,"Courage Under Fire",0.0625
"639",954,"Mission: Impossible",0.875
"640",68445,"Cold Fever",1.5
"641",18989,"Moll Flanders",0.5
"642",10801,"The Superwife",0.583333333333333
"643",54285,"301, 302",0
"644",8840,"DragonHeart",0.0714285714285714
"645",278978,"Und keiner weint mir nach",0
"646",124625,"My Mother's Courage",0
"647",11107,"Eddie",0.583333333333333
"648",16417,"Yankee Zulu",0
"649",70934,"Billy's Holiday",0
"650",10363,"Purple Noon",0.0416666666666667
"651",161070,"August",0.333333333333333
"652",10539,"James and the Giant Peach",0
"653",10543,"Fear",0.75
"654",18414,"Kids in the Hall: Brain Candy",0
"655",47502,"Faithful",0.3
"656",11902,"Underground",0.214285714285714
"657",27098,"All Things Fair",1
"658",25087,"Bloodsport II",0.125
"659",5801,"Pather Panchali",0.625
"660",896,"The World of Apu",1
"661",3065,"Mystery Science Theater 3000: The Movie",0
"662",318177,"Tarantella",0
"663",2300,"Space Jam",0.107142857142857
"664",8069,"Barbarella",0
"665",288173,"Hostile Intentions",1.1
"666",187851,"They Bite",0
"667",27768,"Some Folks Call It a Sling Blade",1.5
"668",221917,"The Run of the Country",0
"669",8072,"Alphaville",0.583333333333333
"670",35797,"Coup de Torchon",0
"671",88030,"Tigrero: A Film That Was Never Made",0
"672",185191,"The Eye of Vichy",0
"673",83857,"Windows",0
"674",33245,"It's My Party",1.08333333333333
"675",124460,"Country Life",0
"676",27281,"Operation Dumbo Drop",0
"677",105045,"The Promise",0.833333333333333
"678",40001,"Mrs. Winterbourne",0
"679",29621,"Solo",0
"680",117730,"Under The Domim Tree",0
"681",20762,"The Substitute",0
"682",37144,"True Crime",-0.125
"683",48260,"Butterfly Kiss",0
"684",12656,"Feeling Minnesota",0.285714285714286
"685",38867,"Delta of Venus",2.13636363636364
"686",277270,"To Cross the Rubicon",0
"687",25969,"Angus",0
"688",44103,"Priest Daens",0
"689",753,"Faces",1.1875
"690",43634,"Boys",0.25
"691",9103,"The Quest",0.3125
"692",90214,"Cosi",0
"693",29649,"Sunset Park",0.5
"694",10990,"Mulholland Falls",0.285714285714286
"695",8866,"The Truth About Cats & Dogs",-0.333333333333333
"696",12233,"Oliver & Company",0.166666666666667
"697",23449,"Celtic Pride",0.25
"698",36355,"Flipper",0
"699",37667,"Captives",0
"700",90148,"Of Love and Shadows",0.75
"701",922,"Dead Man",0.357142857142857
"702",11876,"The Horseman on the Roof",0.6
"703",52633,"Switchblade Sisters",0.423076923076923
"704",62364,"Mouth to Mouth",0
"705",11687,"The Visitors",0.2
